Latitude,Longitude
40.687407,-73.92924
40.607981,-74.070056
40.595318,-74.121513
40.596619,-74.123704
40.637426,-74.146685
40.598696,-74.117172
40.520523,-74.20239
40.601805,-73.769919
40.558559,-74.108188
40.558225,-74.107406
40.619725,-74.179774
40.624678,-74.182072
40.625484,-74.082917
40.690801,-73.988136
40.694627,-73.988323
40.801212,-73.93846
40.715096,-74.001187
40.717113,-74.00746
40.616512,-74.1792
40.623442,-74.179684
40.617592,-74.179823
40.618761,-74.180301
40.620653,-74.181438
40.619117,-74.179038
40.622398,-74.181954
40.75739,-73.843461
40.671465,-73.903132
40.641153,-74.167149
40.885791,-73.825958
40.736562,-73.892602
40.68001,-73.758173
40.84289,-73.842435
40.69867,-73.801526
40.887174,-73.826236
40.640701,-74.137662
40.634416,-74.127896
40.641434,-73.920612
40.885408,-73.825124
40.582691,-73.982161
40.597585,-73.792497
40.808167,-73.887404
40.641802,-73.916133
40.621512,-74.179898
40.625793,-74.180241
40.626196,-74.180509
40.616265,-74.179225
40.62656,-74.181108
40.625786,-74.183188
40.620467,-74.177702
40.596266,-74.111731
40.597306,-74.114768
40.598408,-74.113409
40.606495,-74.190021
40.772395,-73.744739
40.770403,-73.743747
40.779361,-73.748208
40.776943,-73.74466
40.779444,-73.746034
40.77833,-73.74381
40.505246,-74.219662
40.507973,-74.213529
40.55848,-74.181387
40.55926,-74.181501
40.810687,-73.859761
40.599134,-74.182729
40.51362,-74.222725
40.537467,-74.243088
40.536606,-74.242718
40.535892,-74.243068
40.68102,-73.759118
40.643265,-73.920989
40.703271,-73.933479
40.812444,-73.882571
40.672327,-73.89727
40.679694,-73.876794
40.721133,-73.93103
40.727426,-73.939567
40.709801,-73.929621
40.726918,-73.930808
40.712854,-73.930602
40.53442,-74.235278
40.812372,-73.881621
40.759751,-73.843939
40.813584,-73.883902
40.695969,-73.941943
40.759244,-73.84055
40.726918,-73.930808
40.663642,-73.874589
40.662428,-73.87595
40.672733,-74.000213
40.649919,-74.018743
40.636019,-73.934026
40.730278,-73.935314
40.732953,-73.939133
40.730664,-73.934473
40.721597,-73.923551
40.717136,-73.918769
40.774455,-73.911662
40.763732,-73.915918
40.760854,-73.917835
,
,
40.785632,-73.846294
40.760001,-73.832264
40.757888,-73.830714
,
40.763639,-73.769353
40.701858,-73.804052
40.71908,-73.923319
40.760056,-73.843602
40.768268,-73.846063
40.760396,-73.84197
40.761639,-73.841299
40.705174,-73.785565
40.704494,-73.786137
40.703797,-73.791957
40.703306,-73.792352
40.638469,-73.743489
40.641235,-74.13224
  ,    
40.625601,-73.981505
40.703398,-73.792928
40.757613,-73.796164
40.771265,-73.925357
40.643742,-73.987464
40.698463,-73.810633
40.743103,-73.949546
40.743574,-73.946976
40.764045,-73.76381
40.763458,-73.768104
40.718513,-73.730447
40.713521,-73.72853
40.708451,-73.77257
40.699681,-73.772582
40.700417,-73.805578
40.74075,-73.953557
40.741413,-73.958774
40.741833,-73.958633
40.621677,-74.025662
40.719479,-73.915992
40.72496,-73.916873
40.695559,-73.822801
40.697162,-73.817143
40.716371,-73.740556
40.682273,-73.97138
40.682452,-73.973027
40.681495,-73.96785
40.681207,-73.967919
40.682383,-73.971978
40.682515,-73.972494
40.752701,-74.001577
,
40.718577,-73.730955
,
40.751518,-73.995839
40.694438,-73.768002
40.696098,-73.76898
40.694916,-73.768018
40.611234,-73.74676
40.708067,-73.891631
40.706442,-73.885109
40.708334,-73.891897
40.711009,-73.896442
40.707026,-73.887611
40.747157,-73.937817
40.751423,-73.929757
40.731902,-73.938001
40.651009,-73.910737
40.705489,-73.783699
40.725509,-73.933883
40.639887,-73.922016
40.725715,-73.932984
40.698113,-73.82
40.717836,-73.930193
40.684302,-73.999553
40.733597,-73.942426
40.713415,-73.932874
40.821099,-73.883961
40.808124,-73.882419
40.639704,-74.121622
40.735732,-73.95902
40.670701,-73.962001
40.698729,-73.917904
40.685124,-73.885802
40.683737,-73.893286
,
40.670553,-73.963757
40.692443,-73.909185
40.690426,-73.999293
40.604149,-73.957879
40.604231,-73.957177
40.631077,-74.012343
40.691524,-73.975519
,
40.616664,-74.040461
40.70015,-73.995903
40.698528,-73.996495
40.697267,-73.931765
40.679756,-73.93258
,
,
,
,
40.882424,-73.91511
40.860263,-73.84362
40.820334,-73.857306
40.842946,-73.925746
40.8306,-73.929117
40.831633,-73.904171
40.819637,-73.895695
40.887645,-73.848235
40.853378,-73.890375
40.860505,-73.830185
40.846336,-73.904078
40.880396,-73.898181
40.831568,-73.919417
40.859249,-73.833048
40.870424,-73.903866
40.845747,-73.848587
40.885829,-73.865237
40.82675,-73.860869
40.907973,-73.896916
40.865639,-73.842819
40.881905,-73.839551
40.880338,-73.918989
40.828212,-73.819015
40.881264,-73.908638
40.884668,-73.913924
40.879323,-73.829063
40.874192,-73.837476
40.856526,-73.859513
40.910441,-73.896891
40.654919,-73.912379
40.69058,-73.977932
40.613914,-73.948498
40.585646,-73.964869
40.656687,-73.943834
40.646672,-74.021221
40.639507,-73.998706
40.667829,-73.979136
40.598656,-73.753488
40.659575,-73.933804
40.659575,-73.933804
40.615455,-74.02334
40.704202,-73.917562
40.690387,-73.99687
40.65509,-73.94519
40.699488,-73.942766
40.678431,-73.937593
40.595939,-73.997854
40.690896,-73.952232
40.671567,-73.862837
40.653104,-73.954252
40.646988,-74.020544
40.624927,-74.003862
40.655545,-73.913351
40.688499,-73.997808
40.684877,-73.94646
40.675158,-73.959468
40.585335,-73.931843
40.676377,-73.898316
40.649532,-73.967289
40.599698,-73.941173
40.594869,-73.996594
40.572345,-73.993157
40.576187,-73.938307
40.684939,-73.973506
40.57243,-73.994259
40.64947,-73.898703
40.658791,-73.940956
40.670027,-73.862432
40.696694,-73.927719
40.646026,-73.884932
40.642784,-73.899077
40.68552,-73.971018
40.700241,-73.95792
40.62165,-73.964219
40.692306,-73.977899
40.57244,-73.989964
40.641365,-73.972662
40.628437,-73.992211
40.640243,-73.957637
40.638505,-73.99862
40.686656,-73.987156
40.609046,-74.002626
40.663542,-73.880904
40.67468,-73.946068
40.581282,-73.965353
40.601159,-73.937596
40.678843,-73.925727
40.738747,-73.975343
40.618732,-73.942979
40.733328,-73.982345
40.814124,-73.939767
40.765109,-73.952727
40.773654,-73.960856
40.737715,-74.000873
40.764375,-73.9568
40.785054,-73.94496
40.789875,-73.953266
40.768056,-73.924844
40.731884,-73.984611
40.762547,-73.955736
40.769696,-73.986888
40.805696,-73.96148
40.802997,-73.94112
40.763024,-73.949577
40.734395,-73.983001
40.74214,-73.974082
40.690003,-73.997433
40.710358,-74.00501
40.764454,-73.954143
40.840696,-73.941636
40.873228,-73.912948
40.766619,-73.954318
40.728811,-74.004431
40.770385,-73.942001
40.802997,-73.94112
40.799351,-73.964268
40.814985,-73.93758
40.713196,-73.987786
40.793648,-73.950645
40.774352,-73.956393
40.814527,-73.956406
40.73397,-73.982312
40.854639,-73.927096
40.720711,-73.991179
40.804355,-73.938479
40.804645,-73.963304
40.843351,-73.936643
40.716154,-73.982945
40.857087,-73.934443
40.79064,-73.979365
40.706345,-74.013428
40.747774,-73.987874
40.745121,-73.885641
40.755614,-73.816874
40.700506,-73.816329
40.752928,-73.709316
40.717737,-73.805679
40.747181,-73.825165
40.729034,-73.851548
40.776346,-73.768886
40.706466,-73.73635
40.714453,-73.801894
40.758858,-73.782241
40.755596,-73.707496
40.708615,-73.785302
40.578597,-73.834898
40.765365,-73.825298
40.774183,-73.848241
40.568162,-73.864931
40.707554,-73.811098
40.600848,-73.757077
40.738707,-73.849783
40.724668,-73.838277
40.763656,-73.82035
40.600758,-73.749799
40.77543,-73.848495
40.7158,-73.77064
40.689926,-73.766705
40.594191,-73.783992
40.578741,-73.834091
40.721774,-73.841574
40.592471,-73.793553
40.746988,-73.711377
40.740067,-73.849022
40.767286,-73.826787
40.721567,-73.855194
40.764164,-73.822637
40.769039,-73.870174
40.750928,-73.895448
40.722522,-73.804994
40.596451,-73.750676
40.578938,-73.833241
40.757547,-73.823142
40.595692,-73.748799
40.781629,-73.805341
40.772667,-73.925048
40.765359,-73.823132
40.766244,-73.72429
40.712122,-73.763806
40.741761,-73.902969
40.594595,-73.781459
40.598528,-73.751421
40.745609,-73.944073
40.84806,-73.843656
40.516979,-74.196143
40.584516,-74.085498
40.603094,-74.091935
40.622575,-74.075615
40.635877,-74.10556
40.579446,-74.130289
40.592517,-74.130124
40.595569,-74.090614
40.640047,-74.094937
40.621306,-74.076486
40.634149,-74.087428
40.608033,-74.122501
40.606731,-74.131358
40.633888,-74.09196
40.622669,-74.077986
40.581377,-74.131254
40.607063,-73.923779
40.612364,-74.010539
40.845069,-73.84599
40.871477,-73.876866
40.775405,-73.984579
40.672287,-73.970955
40.844192,-73.835323
40.664104,-73.89707
40.672861,-73.927421
40.678643,-73.958424
40.669215,-73.903532
,
40.879899,-73.907765
40.772531,-73.980403
40.842355,-73.884209
40.70028,-73.913463
40.832592,-73.902656
40.78134,-73.824119
40.61009,-73.745756
40.59358,-73.796744
40.774837,-73.848518
40.726172,-73.891778
40.699964,-73.816969
40.713952,-73.779982
40.714765,-73.80124
40.598655,-73.764748
40.597789,-73.745205
40.725161,-73.752771
40.726865,-73.871411
40.600019,-73.751869
40.594561,-73.779389
40.83085,-73.910048
40.8433,-73.90976
40.84647,-73.910399
40.874282,-73.857663
40.825506,-73.916964
40.845312,-73.845578
40.85407,-73.906698
40.863065,-73.89118
40.867461,-73.825305
40.900557,-73.857647
40.900557,-73.857647
40.859467,-73.888626
40.853075,-73.866265
40.858677,-73.894664
40.835937,-73.904975
40.879877,-73.888946
40.823125,-73.898359
40.864487,-73.904359
40.880828,-73.879947
40.840357,-73.879579
40.904429,-73.9022
40.846394,-73.845904
40.848378,-73.903811
40.883049,-73.891664
40.883891,-73.879945
40.880486,-73.881087
40.821977,-73.894394
40.877639,-73.906105
40.872296,-73.883275
40.858373,-73.887001
40.845863,-73.845063
40.88644,-73.84005
40.818064,-73.911666
40.876483,-73.879395
40.869898,-73.896277
40.846476,-73.845217
40.845989,-73.846447
40.87841,-73.882346
40.875986,-73.84862
40.834378,-73.85257
40.878615,-73.880996
40.84985,-73.846109
40.820699,-73.901586
40.846394,-73.845904
40.856565,-73.842996
40.875165,-73.861701
40.880828,-73.879947
40.839938,-73.839515
40.710981,-73.786574
40.819523,-73.901074
40.840401,-73.915879
40.821741,-73.922847
40.839305,-73.91137
40.880828,-73.879947
40.820588,-73.900943
40.880828,-73.879947
40.844979,-73.845069
40.818912,-73.912264
40.827568,-73.90379
40.843102,-73.916259
40.821216,-73.855934
40.852771,-73.838851
40.811235,-73.923325
40.84544,-73.893012
40.856136,-73.899176
40.840723,-73.885419
40.851988,-73.904579
40.852513,-73.892838
40.854534,-73.890919
40.860431,-73.895811
40.846602,-73.88504
40.853484,-73.892139
40.876045,-73.865835
40.844074,-73.894145
40.831429,-73.903178
40.848918,-73.902401
40.835656,-73.885272
40.838996,-73.899618
40.833507,-73.903952
40.833507,-73.903952
40.84349,-73.91101
40.84647,-73.910399
40.86065,-73.897318
40.817873,-73.893692
40.814552,-73.921211
40.835016,-73.928538
40.803387,-73.910461
40.803387,-73.910461
40.84985,-73.846109
40.82554,-73.919135
40.803387,-73.910461
40.846039,-73.841015
40.836342,-73.920365
40.84855,-73.909023
40.832102,-73.914285
40.832888,-73.908434
40.832613,-73.926397
40.836342,-73.920365
40.855514,-73.847636
40.852741,-73.846403
40.825038,-73.89229
40.821724,-73.902896
40.819419,-73.889304
40.833216,-73.890625
40.820109,-73.8984
40.822334,-73.888966
40.814032,-73.886838
40.815713,-73.88531
40.753583,-73.860506
40.814249,-73.905244
40.81915,-73.889131
40.82196,-73.8912
40.824297,-73.857001
40.831144,-73.867718
40.83263,-73.878354
40.827096,-73.900601
40.816894,-73.856312
40.83263,-73.878354
40.846139,-73.904353
40.821678,-73.898401
40.844472,-73.906061
40.847065,-73.899208
40.814562,-73.919318
40.673353,-73.999978
40.686594,-73.993539
40.816971,-73.922668
40.813284,-73.929385
40.81644,-73.920714
40.753462,-73.92952
40.683923,-73.909359
40.854847,-73.910142
40.85432,-73.910443
40.85432,-73.910443
40.859497,-73.900494
40.84937,-73.915326
40.83627,-73.928666
40.863772,-73.916077
40.805532,-73.91593
40.854847,-73.910142
40.854248,-73.913009
40.831871,-73.91753
40.851142,-73.910982
40.858673,-73.902918
40.815754,-73.929982
40.874058,-73.831948
40.888218,-73.852682
40.854287,-73.909467
40.817742,-73.897876
40.892452,-73.8534
40.854632,-73.904908
40.821537,-73.91642
40.855316,-73.903154
40.810312,-73.918756
40.822255,-73.915328
40.85525,-73.882473
40.84544,-73.893012
40.85842,-73.855236
40.810173,-73.915892
40.820762,-73.919546
40.861803,-73.867831
40.590781,-73.983729
40.78603,-73.947245
40.721724,-73.992355
40.715402,-73.988078
40.865092,-73.868699
40.661995,-73.920555
40.696523,-73.898
40.71008,-73.941101
40.762488,-73.828832
40.855687,-73.845311
40.729278,-73.810351
40.86804,-73.902206
40.84423,-73.857352
40.83064,-73.908263
40.851995,-73.828006
40.860431,-73.895811
40.853484,-73.892139
40.851988,-73.904579
40.860193,-73.890024
40.856007,-73.855237
40.815092,-73.919972
40.899539,-73.858539
40.696429,-73.837322
40.808917,-73.921706
40.825715,-73.918033
40.872994,-73.879307
40.826848,-73.906816
40.825305,-73.90917
40.895482,-73.860277
40.85846,-73.883668
40.814566,-73.914669
40.860505,-73.830185
40.83642,-73.922725
40.822841,-73.899769
40.84866,-73.899907
40.6143,-74.109088
40.581949,-73.956644
40.845069,-73.84599
40.880024,-73.903226
40.683698,-73.782339
40.884002,-73.832219
40.823035,-73.874119
40.711983,-73.731725
40.847112,-73.845075
40.598878,-74.080443
40.826011,-73.849247
40.852749,-73.836802
40.876648,-73.90594
40.844008,-73.916753
40.672882,-73.951783
40.69527,-73.803675
40.815603,-73.925553
40.850604,-73.91069
40.803102,-73.91192
40.828159,-73.905271
40.805582,-73.913405
40.846787,-73.919301
40.785589,-73.92949
40.82675,-73.860869
40.874192,-73.837476
40.585709,-73.948415
40.672882,-73.951783
40.69527,-73.803675
40.844137,-73.916662
40.821678,-73.898401
40.856565,-73.842996
40.654052,-73.908957
40.653547,-73.887453
40.654505,-73.913288
40.689202,-73.979151
40.650166,-73.957807
40.63545,-74.010593
40.732068,-73.954245
40.707688,-73.964692
40.697255,-73.9258
40.578803,-73.990082
40.603871,-73.955942
40.62522,-74.157162
40.626825,-74.07674
40.592517,-74.130124
40.592517,-74.130124
40.585646,-73.964869
40.57628,-73.985648
40.694369,-73.95449
40.640174,-74.012262
40.645112,-74.009283
40.648962,-74.011424
40.641938,-74.019357
40.677083,-74.011868
40.640998,-74.001254
40.645818,-74.001697
40.657683,-74.000195
40.643731,-74.008796
40.651716,-74.00662
40.667287,-73.990314
40.649597,-73.957166
40.701768,-73.981711
40.660913,-73.98595
40.642985,-74.022521
40.621972,-74.038872
40.64243,-74.006338
40.652833,-74.004537
40.638627,-74.020228
40.621972,-74.038872
40.650773,-73.945139
40.676648,-73.977987
40.660771,-73.988711
40.645613,-74.020983
40.655589,-74.004325
40.714854,-73.995938
40.642028,-74.085456
40.710709,-73.997028
40.806535,-73.951452
40.602807,-74.001916
40.82395,-73.935682
40.578206,-73.980352
40.809081,-73.919777
40.809027,-73.917429
40.719928,-73.948073
40.799726,-73.937154
40.6365,-74.11686
40.826515,-73.9476
40.678479,-73.931604
40.631745,-74.01047
40.630502,-73.996423
40.634143,-74.014095
40.620746,-74.027258
40.626741,-73.975773
40.635579,-73.963833
40.638123,-73.988535
40.634621,-74.013457
40.630946,-73.997903
40.606905,-74.003436
40.642845,-73.998735
40.633935,-74.011814
40.63419,-74.012812
40.640753,-74.002068
40.638412,-73.972573
40.668026,-73.978148
40.668831,-73.979211
40.672287,-73.970955
40.620337,-74.02684
40.605717,-73.753022
40.60023,-73.754263
40.593244,-73.753972
40.668376,-73.931636
40.659575,-73.933804
40.696433,-73.911744
40.703756,-73.918843
40.755858,-73.944212
40.703825,-73.919359
40.698841,-73.919697
40.658791,-73.940956
40.685016,-73.993315
40.67954,-74.002026
40.68494,-73.982823
40.66314,-73.933714
40.672375,-73.985047
40.632002,-73.947288
40.656036,-73.949467
40.66407,-73.893328
40.65871,-73.943717
40.615315,-74.022933
40.71206,-73.944317
40.694467,-73.917902
40.709763,-73.944463
40.729612,-73.954322
40.711053,-73.938994
40.670633,-73.955437
40.675361,-73.959165
40.676851,-73.958331
40.669281,-73.910947
40.642298,-74.016464
40.586532,-73.954683
40.6058,-73.983772
40.606426,-73.98786
40.604599,-73.973635
40.629785,-74.025118
40.585814,-73.951155
40.589922,-73.973291
40.636449,-73.947713
40.700228,-73.925393
40.597983,-73.98672
40.617421,-73.940758
40.642784,-73.899077
40.672322,-73.951412
40.663851,-73.997116
40.628296,-74.021223
40.622411,-73.945718
40.70064,-73.940489
40.584162,-73.946073
40.607748,-73.980185
40.630162,-73.966556
40.601643,-73.994569
40.62771,-73.957205
40.678709,-73.959689
40.630147,-73.97088
40.598866,-73.950944
40.576445,-73.984993
40.696701,-73.959253
40.616573,-73.979044
40.653547,-73.887453
40.676377,-73.898316
40.655965,-73.950797
40.69704,-73.985701
40.800174,-73.938031
40.807683,-73.946795
40.665087,-73.900601
40.697179,-73.934874
40.68352,-73.965621
40.847457,-73.931781
40.679583,-73.942664
40.690593,-73.949614
40.691994,-73.958181
40.691604,-73.926164
40.688101,-73.924422
40.692614,-73.952505
40.691275,-73.961138
40.651683,-74.009889
40.686764,-73.976199
40.695392,-73.96877
40.693876,-73.976892
40.709112,-73.964381
40.706638,-73.953382
40.699682,-73.958721
40.697117,-73.955956
40.700198,-73.959463
40.665347,-73.909943
40.666866,-73.895122
40.665976,-73.900408
40.6647,-73.911101
40.666302,-73.899734
40.665815,-73.883384
40.703166,-73.962228
40.695498,-73.976819
40.685453,-73.941
40.69178,-73.982042
40.697601,-73.939468
40.711056,-73.944509
40.708103,-73.960353
40.689787,-73.958658
40.693545,-73.9357
40.695498,-73.976819
40.625607,-73.927231
40.671735,-73.895219
40.694485,-73.934083
40.6733,-73.935824
40.672202,-73.878124
40.677052,-73.884197
40.659732,-73.885744
40.6647,-73.911101
40.645199,-74.027196
40.62536,-73.963028
40.667578,-73.869477
40.643551,-73.957152
40.663321,-73.890529
40.676682,-73.908403
40.640668,-73.928843
40.843368,-73.943293
40.639166,-73.908145
40.639166,-73.908145
40.739076,-74.004128
40.724634,-73.975943
40.674756,-73.874752
40.692538,-73.986535
40.656705,-73.914687
40.59523,-73.941246
40.606247,-73.952325
40.608427,-73.952737
40.862424,-73.928237
40.62771,-73.957205
40.61516,-73.954019
40.639468,-73.987857
40.69037,-73.986701
40.640711,-73.985367
40.640711,-73.985367
40.635797,-73.980151
40.619011,-73.970117
40.636262,-73.984118
40.701424,-73.956985
40.635919,-73.988604
40.662291,-73.947275
40.639673,-73.982009
40.619653,-73.961007
40.623365,-73.993012
40.739908,-73.949519
,
40.655854,-73.914721
40.690325,-73.925866
40.652246,-73.925194
40.584846,-73.930645
40.683085,-73.770706
40.704809,-73.900913
40.623615,-73.993599
40.584156,-73.822654
40.641501,-73.900416
40.648442,-73.891454
40.583387,-73.933217
40.746511,-73.981075
40.761674,-73.99561
40.739335,-73.977472
40.738375,-73.981333
40.723014,-73.987222
40.672277,-73.996972
40.739014,-73.980413
40.80514,-73.938507
40.739108,-73.980344
40.80514,-73.938507
40.68578,-73.979127
40.739108,-73.980344
40.808111,-73.947408
40.723159,-73.985414
40.734643,-73.989215
40.718345,-73.988629
  ,    
40.74136,-74.003208
40.746048,-73.999672
40.765855,-73.952478
40.766857,-73.95265
40.763666,-73.971013
40.76669,-73.952228
40.766857,-73.95265
40.767374,-73.953867
40.769358,-73.953056
40.725744,-73.790701
40.770262,-73.956691
40.764144,-73.963691
40.764775,-73.963557
40.758901,-73.969758
40.765707,-73.958297
40.758018,-73.965301
40.757534,-73.969943
40.764415,-73.96037
40.7597,-73.973703
40.685047,-73.978932
40.763951,-73.971695
40.809055,-73.947455
40.798464,-73.932326
40.791151,-73.953012
40.788572,-73.954675
40.794084,-73.932941
40.765639,-73.959777
40.793334,-73.941959
40.795033,-73.947856
40.792552,-73.942282
40.788688,-73.944777
40.778648,-73.944016
40.782684,-73.94684
40.76604,-73.931344
40.782335,-73.947194
40.789875,-73.953266
40.768165,-73.923497
40.743364,-74.002526
40.789875,-73.953266
40.791582,-73.952062
40.745546,-73.994161
40.793648,-73.950645
40.732414,-73.984542
40.736846,-73.981045
40.805306,-73.960924
40.81852,-73.949958
40.774892,-73.985609
40.78605,-73.974339
40.769743,-73.985509
40.740894,-73.999838
40.744476,-73.980112
40.74438,-73.975662
40.729261,-74.004788
40.734687,-73.983654
40.745722,-73.978823
40.743838,-73.972537
40.744643,-73.974825
40.746706,-73.971962
40.729213,-73.858446
40.73658,-73.982156
40.737178,-73.979959
40.746706,-73.971962
40.777467,-73.954455
40.747289,-73.97495
40.609483,-73.959652
40.609914,-73.960563
40.633914,-73.888581
40.605623,-74.000511
40.60995,-73.96022
40.761179,-73.972681
40.839257,-73.944615
40.866159,-73.926367
40.849351,-73.933145
40.836992,-73.937259
40.865677,-73.925019
40.849257,-73.930922
40.817229,-73.947156
40.856604,-73.925995
40.761233,-73.95904
40.839358,-73.938732
40.834621,-73.945075
40.815241,-73.944303
40.839757,-73.939364
40.742762,-73.991371
40.819381,-73.954781
40.771153,-73.953164
40.877309,-73.912939
40.713196,-73.987786
40.721518,-73.99588
40.728812,-73.979286
40.728779,-73.978211
40.749332,-73.981348
40.713196,-73.987786
40.710413,-73.999769
40.790823,-73.94423
40.717322,-73.999931
40.718675,-74.001378
40.761535,-73.830015
40.83278,-73.903577
40.69178,-73.982042
40.749575,-73.999852
40.84105,-73.940248
40.754211,-73.871968
40.703998,-73.800266
40.749353,-73.938916
40.813878,-73.937158
40.6733,-73.935824
40.795921,-73.967842
40.825381,-73.94716
40.820915,-73.95306
40.806661,-73.945463
40.754487,-73.982177
40.758468,-73.995798
40.741439,-73.990065
40.832927,-73.942767
40.696915,-73.805971
40.823306,-73.89523
,
40.669987,-73.881329
40.705582,-73.944297
40.705175,-73.799657
40.801308,-73.949429
40.720554,-73.986883
40.759271,-73.936676
40.84698,-73.896353
40.753011,-73.992435
40.591891,-73.793357
40.842875,-73.843809
40.765683,-73.954149
40.607835,-73.972445
40.676537,-73.896675
40.740187,-73.898096
40.667829,-73.979136
40.7609,-73.793905
40.769159,-73.993682
40.744643,-73.974825
40.627039,-74.167351
40.752597,-73.995506
40.839213,-73.882628
40.662972,-73.93295
40.735696,-73.90672
40.772531,-73.980403
40.762949,-73.968937
40.769203,-73.965923
40.785054,-73.94496
40.821698,-73.942278
40.81383,-73.957909
40.805155,-73.953649
40.84105,-73.940248
40.811515,-73.948374
40.784392,-73.943181
40.805654,-73.935461
40.813533,-73.938351
40.82395,-73.935682
40.82395,-73.935682
40.821206,-73.941115
40.81772,-73.95248
40.815709,-73.955556
40.831463,-73.936293
40.861144,-73.922678
40.792579,-73.972112
40.736642,-73.991989
40.849806,-73.914602
40.849607,-73.909018
40.733394,-73.988966
40.797182,-73.941555
40.735326,-73.987089
40.836261,-73.919173
40.820678,-73.859917
40.801854,-73.943798
40.745675,-73.996359
40.737985,-73.978403
40.737985,-73.978403
40.716127,-73.990827
40.737985,-73.978403
40.737985,-73.978403
40.726912,-73.995086
40.727287,-73.987755
40.785589,-73.92949
40.800879,-73.936481
40.821568,-73.892097
40.715669,-74.002352
40.735365,-73.985267
40.857069,-73.932064
40.848305,-73.911503
40.841341,-73.883535
40.798394,-73.940337
40.807749,-73.946954
40.601996,-73.942522
40.754052,-73.998979
40.839001,-73.836593
40.693475,-73.991428
40.760004,-73.771704
40.840577,-73.939244
40.873109,-73.915491
40.842396,-73.943503
40.840696,-73.941636
40.840696,-73.941636
40.74304,-74.003125
40.725811,-73.990876
40.725811,-73.990876
40.725811,-73.990876
40.752525,-73.972064
40.842126,-73.941295
40.753294,-73.993445
40.839715,-73.841138
40.752481,-73.931662
40.587774,-73.952057
40.861975,-73.89681
40.707536,-74.007362
40.800585,-73.935528
40.742768,-73.991779
40.762215,-73.99434
40.762209,-73.996582
40.712303,-73.985911
40.718746,-73.998954
40.804433,-73.940631
40.718584,-74.002179
40.75163,-73.895732
40.757292,-73.781582
40.792933,-73.947171
40.73684,-73.996792
40.705489,-73.783699
40.67793,-73.94546
40.851117,-73.843562
40.673907,-73.986888
40.688499,-73.997808
40.819487,-73.944776
40.690387,-73.99687
40.691592,-73.998359
40.676226,-73.972233
40.846476,-73.845217
40.682625,-73.769849
40.742192,-73.978102
40.791582,-73.952062
40.789875,-73.953266
40.789875,-73.953266
40.778139,-73.953505
40.736846,-73.981045
40.764723,-73.988398
40.751817,-73.991735
40.690541,-73.990888
40.810955,-73.953764
40.744735,-73.927418
40.744621,-73.990415
40.77555,-73.958775
40.749754,-74.00375
40.764454,-73.954143
40.765497,-73.955175
40.756063,-73.963028
40.760522,-73.959279
40.787036,-73.978149
40.73825,-73.988175
40.783494,-73.953823
40.801875,-73.946294
40.819637,-73.895695
40.595569,-74.090614
40.736846,-73.981045
40.752903,-73.96909
40.750055,-73.971672
40.781034,-73.959967
40.738747,-73.975343
40.722427,-73.996887
40.769159,-73.993682
40.71359,-73.98362
40.718122,-73.984116
40.718274,-73.976093
40.719414,-73.979585
40.804968,-73.940335
40.802416,-73.936346
40.796863,-73.930486
40.797459,-73.93583
40.80062,-73.939378
40.724123,-74.005145
40.745546,-73.994161
40.736123,-73.99235
40.752745,-73.97376
40.802224,-73.947048
40.857702,-73.922263
40.860907,-73.93005
40.83933,-73.936643
40.839217,-73.935729
40.83391,-73.890215
40.645409,-74.082221
40.793412,-73.967738
40.797134,-73.966783
40.721657,-73.979996
40.72349,-73.981987
40.719869,-73.977363
40.800715,-73.963267
40.744187,-74.000747
40.796094,-73.968517
40.809838,-73.953678
40.807569,-73.955865
40.706232,-74.01244
,
40.692775,-73.991273
40.725405,-73.993643
40.725405,-73.993643
40.725405,-73.993643
40.642042,-74.077338
40.726086,-73.996821
40.745741,-73.992313
,
40.634136,-74.135379
40.857959,-73.833203
40.63074,-73.973931
40.630597,-73.97321
40.739476,-73.985728
40.807952,-73.922827
40.750992,-73.939636
40.695498,-73.976819
40.711005,-73.98291
40.713841,-73.995148
40.71388,-73.995881
40.717077,-74.006991
40.69178,-73.982042
40.676682,-73.908403
40.779499,-73.980264
40.765021,-73.940248
40.765021,-73.940248
40.70355,-73.986926
40.810189,-73.946612
40.74156,-73.994872
40.675653,-74.012863
40.731591,-74.008165
40.814527,-73.956406
40.754838,-73.979426
40.787033,-73.950556
40.769159,-73.993682
40.735173,-73.988248
40.791954,-73.974334
40.762373,-73.962118
40.814153,-73.955131
40.763554,-73.987726
40.689744,-73.982392
40.754211,-73.871968
40.703065,-73.905416
40.754215,-73.910487
40.743779,-73.858429
40.734781,-73.864388
40.754389,-73.887528
40.765934,-73.933965
40.702481,-73.808512
40.711145,-73.770714
40.663124,-73.841436
40.679164,-73.810061
40.674707,-73.790361
40.698784,-73.74633
40.686797,-73.85126
40.702663,-73.819602
40.699964,-73.816969
40.700396,-73.814688
40.730403,-73.742223
40.605405,-73.752343
40.601609,-73.763952
40.60394,-73.749845
40.693,-73.869305
40.731209,-73.86358
40.688355,-73.785929
40.688355,-73.785929
40.709317,-73.798425
40.695187,-73.804595
40.703998,-73.800266
40.679436,-73.755111
40.709473,-73.802998
40.669028,-73.757748
40.739387,-73.796147
40.739016,-73.795398
40.739081,-73.795167
40.740033,-73.791699
40.769183,-73.924276
40.740035,-73.791541
40.760528,-73.8283
40.739844,-73.796413
40.738983,-73.80534
40.742884,-73.825862
